"dtype","param","subjid","fidtc","afidtc","aval"
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","FUC.F_2023-03-31 00:00:00",0.8642266652804809
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","FUC.F_2024-03-31 00:00:00",0.856470807450487
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPGY_2021-03-31 00:00:00",0.6392420972256437
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPGY_2022-03-31 00:00:00",0.6305744968538631
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPGY_2023-03-31 00:00:00",0.6242114004177141
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPGY_2024-03-31 00:00:00",0.6720437130263224
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPD_2020-12-31 00:00:00",0.8007152463728721
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPD_2021-12-31 00:00:00",0.7514871674639263
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPD_2022-12-31 00:00:00",0.709927509224841
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPD_2023-12-31 00:00:00",0.7877573239068687
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EXPD_2024-09-30 00:00:00",0.40780010437215025
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EKTAY_2021-04-30 00:00:00",0.8341770013018553
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EKTAY_2022-04-30 00:00:00",0.8383459089394442
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EKTAY_2023-04-30 00:00:00",0.8232519272372573
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EKTAY_2024-04-30 00:00:00",0.8145314633225416
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EKTAY_2024-10-31 00:00:00",0.42425762439324505
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EBAY_2020-12-31 00:00:00",0.5218887919054337
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EBAY_2021-12-31 00:00:00",0.6243733041905372
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","EBAY_2022-12-31 00:00:00",0.5648926797767477
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TMSNY_2022-12-31 00:00:00",0.6418050653122376
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TMSNY_2023-12-31 00:00:00",0.6666473472556818
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TMSNY_2024-06-30 00:00:00",0.43010254702747813
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TH_2020-12-31 00:00:00",0.6486326434622479
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TH_2021-12-31 00:00:00",0.6783010999587873
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TH_2022-12-31 00:00:00",0.775876075245065
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TH_2023-12-31 00:00:00",0.8283884588525104
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TH_2024-09-30 00:00:00",0.4077347718107942
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGYM.MI_2020-12-31 00:00:00",0.8947165155193366
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGYM.MI_2021-12-31 00:00:00",0.8891080653738321
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGYM.MI_2022-12-31 00:00:00",0.898168096560147
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGYM.MI_2023-12-31 00:00:00",0.8936790624647134
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGR.BE_2020-12-31 00:00:00",0.15867678353537154
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGR.BE_2021-12-31 00:00:00",0.1845576654203282
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGR.BE_2022-12-31 00:00:00",0.1372641060498152
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGR.BE_2023-12-31 00:00:00",0.18334275203659084
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TGR.BE_2024-09-30 00:00:00",0.42694897152652883
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TDG_2021-09-30 00:00:00",0.41050390989172636
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TDG_2022-09-30 00:00:00",0.37081362608958407
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TDG_2023-09-30 00:00:00",0.47886633736948964
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TDG_2024-09-30 00:00:00",0.4081962943280081
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TCEHY_2020-12-31 00:00:00",0.8495621524483995
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TCEHY_2021-12-31 00:00:00",0.8511801928150258
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TCEHY_2022-12-31 00:00:00",0.8550308953999133
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TCEHY_2023-12-31 00:00:00",0.8609727551410459
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","TCEHY_2024-06-30 00:00:00",0.38435471019536627
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYK_2020-12-31 00:00:00",0.7732041104229636
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYK_2021-12-31 00:00:00",0.8048641790383353
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYK_2022-12-31 00:00:00",0.8056663137988784
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYK_2023-12-31 00:00:00",0.8349097058040615
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYK_2024-09-30 00:00:00",0.43445016650115736
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYIEY_2020-12-31 00:00:00",0.8742203325864621
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYIEY_2021-12-31 00:00:00",0.8894652555840405
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYIEY_2022-12-31 00:00:00",0.8775116775560188
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SYIEY_2023-12-31 00:00:00",0.8816897275432357
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SSDOY_2020-12-31 00:00:00",0.84759289344809
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SSDOY_2021-12-31 00:00:00",0.8439377366971328
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SSDOY_2022-12-31 00:00:00",0.8330652845807818
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SSDOY_2023-12-31 00:00:00",0.8271915342131088
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SSDOY_2024-06-30 00:00:00",0.3005797529705371
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXSF_2020-12-31 00:00:00",0.8882577271425488
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXSF_2021-12-31 00:00:00",0.8996543311733789
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXSF_2022-12-31 00:00:00",0.842861668420832
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXSF_2023-12-31 00:00:00",0.8529352907166758
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXCY_2021-06-30 00:00:00",0.8233063565011234
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXCY_2022-06-30 00:00:00",0.7972542802839648
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXCY_2023-06-30 00:00:00",0.8020995771627901
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPXCY_2024-06-30 00:00:00",0.8334159191855176
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPGI_2020-12-31 00:00:00",0.6391689095012804
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPGI_2021-12-31 00:00:00",0.6983320416294595
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPGI_2022-12-31 00:00:00",0.6470471566939758
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPGI_2023-12-31 00:00:00",0.6368175581024202
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SPGI_2024-09-30 00:00:00",0.3638320468660831
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SONVY_2021-03-31 00:00:00",0.8424376265963799
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SONVY_2022-03-31 00:00:00",0.8000758288546855
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SONVY_2023-03-31 00:00:00",0.799864736385087
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SONVY_2024-03-31 00:00:00",0.8042248735135383
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SNPS_2021-10-31 00:00:00",0.848591545780696
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SNPS_2022-10-31 00:00:00",0.8410840360028531
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SNPS_2023-10-31 00:00:00",0.8623888307111601
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SNPS_2024-10-31 00:00:00",0.8627254154759678
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SMMNY_2021-09-30 00:00:00",0.6705519151659789
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SMMNY_2022-09-30 00:00:00",0.7378676430166887
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SMMNY_2023-09-30 00:00:00",0.7415066427286056
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SMMNY_2024-09-30 00:00:00",0.7314451331063268
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SKFOF_2020-12-31 00:00:00",0.8378447720139355
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SKFOF_2021-12-31 00:00:00",0.8727479135066439
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SKFOF_2022-12-31 00:00:00",0.9048595585258216
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SKFOF_2023-12-31 00:00:00",0.8255216087527252
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SIRI_2020-12-31 00:00:00",0.42386330337582045
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SIRI_2021-12-31 00:00:00",0.45649781257165506
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SIRI_2022-12-31 00:00:00",0.4009664687673884
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SIRI_2023-12-31 00:00:00",0.4475962262825823
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SIRI_2024-09-30 00:00:00",0.23578733040887956
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHZHY_2020-12-31 00:00:00",0.9053882602537734
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHZHY_2021-12-31 00:00:00",0.8998400210598132
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHZHY_2022-12-31 00:00:00",0.9358085221372359
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHZHY_2023-12-31 00:00:00",0.9288816965148607
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHW_2020-12-31 00:00:00",0.695335778113102
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHW_2021-12-31 00:00:00",0.6750110210602144
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHW_2022-12-31 00:00:00",0.6971241978266901
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHW_2023-12-31 00:00:00",0.7181663233910499
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHW_2024-09-30 00:00:00",0.4195064548466498
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHLS_2020-12-31 00:00:00",0.22248279441703503
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHLS_2021-12-31 00:00:00",0.39996171410129416
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHLS_2022-12-31 00:00:00",0.7819108706096676
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHLS_2023-12-31 00:00:00",0.8193362448295517
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SHLS_2024-09-30 00:00:00",0.43910024871169434
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGSOY_2020-12-31 00:00:00",0.7305576685737738
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGSOY_2021-12-31 00:00:00",0.7532930104382072
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGSOY_2022-12-31 00:00:00",0.7323562365588955
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGSOY_2023-12-31 00:00:00",0.7237944134366269
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGIOY_2021-03-31 00:00:00",0.8014458873859233
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGIOY_2022-03-31 00:00:00",0.8041129363790472
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGIOY_2023-03-31 00:00:00",0.8053403513243149
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SGIOY_2024-03-31 00:00:00",0.806918328777561
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SEIC_2020-12-31 00:00:00",0.8779185680447011
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SEIC_2021-12-31 00:00:00",0.8795421911877596
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SEIC_2022-12-31 00:00:00",0.8871366977225956
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SEIC_2023-12-31 00:00:00",0.885821867270992
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SEIC_2024-09-30 00:00:00",0.40558046682502147
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SDMHF_2020-12-31 00:00:00",0.8683294422517941
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SDMHF_2021-12-31 00:00:00",0.8663565611485843
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SDMHF_2022-12-31 00:00:00",0.8777329635556127
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SDMHF_2023-12-31 00:00:00",0.686474126955192
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SDMHF_2024-09-30 00:00:00",0.4152173590469991
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCHYF_2020-12-31 00:00:00",0.5772721964326785
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCHYF_2021-12-31 00:00:00",0.5732182752988336
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCHYF_2022-06-30 00:00:00",0.19189878390436477
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCHYF_2022-12-31 00:00:00",0.48312696382617415
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCHYF_2023-12-31 00:00:00",0.6010889332745896
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCCO_2020-12-31 00:00:00",0.8396834425100036
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCCO_2021-12-31 00:00:00",0.8461244246626184
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCCO_2022-12-31 00:00:00",0.8460457496208535
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2021-12-31 00:00:00","SCCO_2023-12-31 00:00:00",0.8289429266679198
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TRAUF_2021-06-30 00:00:00",0.48335994224769724
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TRAUF_2022-06-30 00:00:00",0.5090959508454885
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TRAUF_2023-06-30 00:00:00",0.4988996107738927
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TRAUF_2024-06-30 00:00:00",0.48691106644914856
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TMSNY_2020-12-31 00:00:00",0.5645112919582148
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TMSNY_2021-12-31 00:00:00",0.5211313507490365
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TMSNY_2022-12-31 00:00:00",0.5973856383295654
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TMSNY_2023-12-31 00:00:00",0.6268095759222188
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TMSNY_2024-06-30 00:00:00",0.4051342271823726
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TH_2020-12-31 00:00:00",0.60571068342026
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TH_2021-12-31 00:00:00",0.6412519898564961
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TH_2022-12-31 00:00:00",0.7536905667706658
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TH_2023-12-31 00:00:00",0.8384148006770537
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TH_2024-09-30 00:00:00",0.4205413079888927
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TGYM.MI_2020-12-31 00:00:00",0.8762453412413906
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TGYM.MI_2021-12-31 00:00:00",0.872922479766407
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TGYM.MI_2022-12-31 00:00:00",0.8853761082820356
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TGYM.MI_2023-12-31 00:00:00",0.8832551074083859
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TGR.BE_2020-12-31 00:00:00",0.07390693284384914
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2022-12-31 00:00:00","TGR.BE_2021-12-31 00:00:00",0.09827030676023076
