"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod","fistresn","afidtc","chg"
"MO","BALANCE SHEET","MSFT","AccountsReceivable",38043000000,"USD","2021-06-30 00:00:00","12M",0.2263278758745419,"",""
"MO","BALANCE SHEET","MSFT","AccountsReceivable",44261000000,"USD","2022-06-30 00:00:00","12M",0.22323599132496091,"2022-06-30_2021-06-30",0.16344662618615777
"MO","BALANCE SHEET","MSFT","AccountsReceivable",48688000000,"USD","2023-06-30 00:00:00","12M",0.22975249510416912,"2023-06-30_2022-06-30",0.10002033392828902
"MO","BALANCE SHEET","MSFT","AccountsReceivable",56924000000,"USD","2024-06-30 00:00:00","12M",0.23222721746722041,"2024-06-30_2023-06-30",0.16915872494249096
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-791348000,"USD","2020-12-31 00:00:00","12M",-0.6437832275069861,"",""
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-836364000,"USD","2021-12-31 00:00:00","12M",-0.4633179736777087,"2021-12-31_2020-12-31",0.05688521358492092
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-913245000,"USD","2022-12-31 00:00:00","12M",-0.4564901178658189,"2022-12-31_2021-12-31",0.0919228948161327
"MO","BALANCE SHEET","DIOD","AccumulatedDepreciation",-1004270000,"USD","2023-12-31 00:00:00","12M",-0.6043488177144546,"2023-12-31_2022-12-31",0.09967204857404093
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-51351000000,"USD","2021-06-30 00:00:00","12M",-0.3055006901147018,"",""
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-59660000000,"USD","2022-06-30 00:00:00","12M",-0.3009028093004489,"2022-06-30_2021-06-30",0.16180794921228409
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-68251000000,"USD","2023-06-30 00:00:00","12M",-0.3220678102069226,"2023-06-30_2022-06-30",0.14399932953402614
"MO","BALANCE SHEET","MSFT","AccumulatedDepreciation",-76421000000,"USD","2024-06-30 00:00:00","12M",-0.31176720163836785,"2024-06-30_2023-06-30",0.11970520578453063
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",449598000,"USD","2020-12-31 00:00:00","12M",0.3657602616303901,"",""
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",471649000,"USD","2021-12-31 00:00:00","12M",0.26127793516592973,"2021-12-31_2020-12-31",0.049046036681657836
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",494773000,"USD","2022-12-31 00:00:00","12M",0.2473147787141729,"2022-12-31_2021-12-31",0.04902798479377673
"MO","BALANCE SHEET","DIOD","AdditionalPaidInCapital",509861000,"USD","2023-12-31 00:00:00","12M",0.30682375511437116,"2023-12-31_2022-12-31",0.030494792561437264
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-3806000,"USD","2020-12-31 00:00:00","12M",-0.0030962850274362094,"",""
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-4324000,"USD","2021-12-31 00:00:00","12M",-0.002395352882455979,"2021-12-31_2020-12-31",0.13610089332632685
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-5852000,"USD","2022-12-31 00:00:00","12M",-0.0029251517060052586,"2022-12-31_2021-12-31",0.35337650323774283
"MO","BALANCE SHEET","DIOD","AllowanceForDoubtfulAccountsReceivable",-5641000,"USD","2023-12-31 00:00:00","12M",-0.003394636582519878,"2023-12-31_2022-12-31",-0.03605604921394395
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-751000000,"USD","2021-06-30 00:00:00","12M",-0.004467897767835896,"",""
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-633000000,"USD","2022-06-30 00:00:00","12M",-0.003192616129520351,"2022-06-30_2021-06-30",-0.15712383488681758
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-650000000,"USD","2023-06-30 00:00:00","12M",-0.003067267536512281,"2023-06-30_2022-06-30",0.026856240126382307
"MO","BALANCE SHEET","MSFT","AllowanceForDoubtfulAccountsReceivable",-830000000,"USD","2024-06-30 00:00:00","12M",-0.003386068977896721,"2024-06-30_2023-06-30",0.27692307692307694
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",267700000,"USD","2020-12-31 00:00:00","12M",0.21778126690611488,"",""
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",276958000,"USD","2021-12-31 00:00:00","12M",0.15342556512933464,"2021-12-31_2020-12-31",0.03458348898020172
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",323941000,"USD","2022-12-31 00:00:00","12M",0.16192354217276989,"2022-12-31_2021-12-31",0.16963943991507738
"MO","BALANCE SHEET","DIOD","BuildingsAndImprovements",340488000,"USD","2023-12-31 00:00:00","12M",0.20489860321025144,"2023-12-31_2022-12-31",0.051080289311942605
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",43928000000,"USD","2021-06-30 00:00:00","12M",0.26133929846271003,"",""
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",55014000000,"USD","2022-06-30 00:00:00","12M",0.2774701165077924,"2022-06-30_2021-06-30",0.25236751047168093
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",68465000000,"USD","2023-06-30 00:00:00","12M",0.3230776490574051,"2023-06-30_2022-06-30",0.24450139964372705
"MO","BALANCE SHEET","MSFT","BuildingsAndImprovements",93943000000,"USD","2024-06-30 00:00:00","12M",0.3832499734825923,"2024-06-30_2023-06-30",0.3721317461476667
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",37877000,"USD","2020-12-31 00:00:00","12M",0.03081397477251742,"",""
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",33528000,"USD","2021-12-31 00:00:00","12M",0.01857340227636079,"2021-12-31_2020-12-31",-0.1148190194577184
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",28231000,"USD","2022-12-31 00:00:00","12M",0.014111407691769388,"2022-12-31_2021-12-31",-0.15798735385349558
"MO","BALANCE SHEET","DIOD","CapitalLeaseObligations",36275000,"USD","2023-12-31 00:00:00","12M",0.02182954122157571,"2023-12-31_2022-12-31",0.2849350005313308
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",9629000000,"USD","2021-06-30 00:00:00","12M",0.05728546951596783,"",""
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",11489000000,"USD","2022-06-30 00:00:00","12M",0.057946234932163214,"2022-06-30_2021-06-30",0.19316647626960223
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",12728000000,"USD","2023-06-30 00:00:00","12M",0.060061817238043554,"2023-06-30_2022-06-30",0.10784228392375315
"MO","BALANCE SHEET","MSFT","CapitalLeaseObligations",15497000000,"USD","2024-06-30 00:00:00","12M",0.06322157945839214,"2024-06-30_2023-06-30",0.21755185417976117
"MO","BALANCE SHEET","DIOD","CapitalStock",35692000,"USD","2020-12-31 00:00:00","12M",0.02903641755103867,"",""
"MO","BALANCE SHEET","DIOD","CapitalStock",36195000,"USD","2021-12-31 00:00:00","12M",0.020050832002889492,"2021-12-31_2020-12-31",0.014092793903395719
"MO","BALANCE SHEET","DIOD","CapitalStock",36503000,"USD","2022-12-31 00:00:00","12M",0.018246208599506143,"2022-12-31_2021-12-31",0.008509462632960353
"MO","BALANCE SHEET","DIOD","CapitalStock",36819000,"USD","2023-12-31 00:00:00","12M",0.022156909117496792,"2023-12-31_2022-12-31",0.008656822726899159
"MO","BALANCE SHEET","MSFT","CapitalStock",83111000000,"USD","2021-06-30 00:00:00","12M",0.4944493360620627,"",""
"MO","BALANCE SHEET","MSFT","CapitalStock",86939000000,"USD","2022-06-30 00:00:00","12M",0.4384879205124325,"2022-06-30_2021-06-30",0.04605888510546137
"MO","BALANCE SHEET","MSFT","CapitalStock",93718000000,"USD","2023-06-30 00:00:00","12M",0.44224335228747375,"2023-06-30_2022-06-30",0.07797421180367844
"MO","BALANCE SHEET","MSFT","CapitalStock",100923000000,"USD","2024-06-30 00:00:00","12M",0.4117255897063503,"2024-06-30_2023-06-30",0.07687957489489745
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",268065000,"USD","2020-12-31 00:00:00","12M",0.21807820438247175,"",""
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",363599000,"USD","2021-12-31 00:00:00","12M",0.20142181144960952,"2021-12-31_2020-12-31",0.356383712905452
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",336732000,"USD","2022-12-31 00:00:00","12M",0.16831718801547552,"2022-12-31_2021-12-31",-0.07389184238680524
"MO","BALANCE SHEET","DIOD","CashAndCashEquivalents",315457000,"USD","2023-12-31 00:00:00","12M",0.18983546754333863,"2023-12-31_2022-12-31",-0.06318080847677085
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",14224000000,"USD","2021-06-30 00:00:00","12M",0.0846223406786921,"",""
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",13931000000,"USD","2022-06-30 00:00:00","12M",0.07026277298633177,"2022-06-30_2021-06-30",-0.020598987626546682
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",34704000000,"USD","2023-06-30 00:00:00","12M",0.16376377321095723,"2023-06-30_2022-06-30",1.4911348790467303
"MO","BALANCE SHEET","MSFT","CashAndCashEquivalents",18315000000,"USD","2024-06-30 00:00:00","12M",0.07471789557852825,"2024-06-30_2023-06-30",-0.47225103734439833
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",274207000,"USD","2020-12-31 00:00:00","12M",0.22307488925859187,"",""
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",370141000,"USD","2021-12-31 00:00:00","12M",0.20504586291978227,"2021-12-31_2020-12-31",0.3498597774673878
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",343791000,"USD","2022-12-31 00:00:00","12M",0.1718456647572204,"2022-12-31_2021-12-31",-0.07118908740182796
"MO","BALANCE SHEET","DIOD","CashCashEquivalentsAndShortTermInvestments",325631000,"USD","2023-12-31 00:00:00","12M",0.19595796933212736,"2023-12-31_2022-12-31",-0.05282279059079499
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",130256000000,"USD","2021-06-30 00:00:00","12M",0.7749274189710151,"",""
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",104749000000,"USD","2022-06-30 00:00:00","12M",0.528314924093408,"2022-06-30_2021-06-30",-0.19582207345534947
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",111256000000,"USD","2023-06-30 00:00:00","12M",0.5250029492957082,"2023-06-30_2022-06-30",0.06211992477255153
"MO","BALANCE SHEET","MSFT","CashCashEquivalentsAndShortTermInvestments",75531000000,"USD","2024-06-30 00:00:00","12M",0.3081363565897798,"2024-06-30_2023-06-30",-0.3211062774142518
"MO","BALANCE SHEET","MSFT","CashEquivalents",6952000000,"USD","2021-06-30 00:00:00","12M",0.04135928799200419,"",""
"MO","BALANCE SHEET","MSFT","CashEquivalents",5673000000,"USD","2022-06-30 00:00:00","12M",0.028612498108639733,"2022-06-30_2021-06-30",-0.18397583429228997
"MO","BALANCE SHEET","MSFT","CashEquivalents",26226000000,"USD","2023-06-30 00:00:00","12M",0.12375716678857089,"2023-06-30_2022-06-30",3.622950819672131
"MO","BALANCE SHEET","MSFT","CashEquivalents",6744000000,"USD","2024-06-30 00:00:00","12M",0.027512830345705404,"2024-06-30_2023-06-30",-0.7428506062685885
"MO","BALANCE SHEET","MSFT","CashFinancial",7272000000,"USD","2021-06-30 00:00:00","12M",0.043263052686687925,"",""
"MO","BALANCE SHEET","MSFT","CashFinancial",8258000000,"USD","2022-06-30 00:00:00","12M",0.04165027487769204,"2022-06-30_2021-06-30",0.13558855885588558
"MO","BALANCE SHEET","MSFT","CashFinancial",8478000000,"USD","2023-06-30 00:00:00","12M",0.040006606422386334,"2023-06-30_2022-06-30",0.02664083313150884
"MO","BALANCE SHEET","MSFT","CashFinancial",11571000000,"USD","2024-06-30 00:00:00","12M",0.04720506523282284,"2024-06-30_2023-06-30",0.36482661004954
"MO","BALANCE SHEET","DIOD","CommonStock",35692000,"USD","2020-12-31 00:00:00","12M",0.02903641755103867,"",""
"MO","BALANCE SHEET","DIOD","CommonStock",36195000,"USD","2021-12-31 00:00:00","12M",0.020050832002889492,"2021-12-31_2020-12-31",0.014092793903395719
"MO","BALANCE SHEET","DIOD","CommonStock",36503000,"USD","2022-12-31 00:00:00","12M",0.018246208599506143,"2022-12-31_2021-12-31",0.008509462632960353
"MO","BALANCE SHEET","DIOD","CommonStock",36819000,"USD","2023-12-31 00:00:00","12M",0.022156909117496792,"2023-12-31_2022-12-31",0.008656822726899159
"MO","BALANCE SHEET","MSFT","CommonStock",83111000000,"USD","2021-06-30 00:00:00","12M",0.4944493360620627,"",""
"MO","BALANCE SHEET","MSFT","CommonStock",86939000000,"USD","2022-06-30 00:00:00","12M",0.4384879205124325,"2022-06-30_2021-06-30",0.04605888510546137
"MO","BALANCE SHEET","MSFT","CommonStock",93718000000,"USD","2023-06-30 00:00:00","12M",0.44224335228747375,"2023-06-30_2022-06-30",0.07797421180367844
"MO","BALANCE SHEET","MSFT","CommonStock",100923000000,"USD","2024-06-30 00:00:00","12M",0.4117255897063503,"2024-06-30_2023-06-30",0.07687957489489745
"MO","BALANCE SHEET","DIOD","CommonStockEquity",963820000,"USD","2020-12-31 00:00:00","12M",0.784093913595262,"",""
"MO","BALANCE SHEET","DIOD","CommonStockEquity",1237242000,"USD","2021-12-31 00:00:00","12M",0.6853911172515265,"2021-12-31_2020-12-31",0.2836857504513291
"MO","BALANCE SHEET","DIOD","CommonStockEquity",1513645000,"USD","2022-12-31 00:00:00","12M",0.7566030851053195,"2022-12-31_2021-12-31",0.22340253563975357
"MO","BALANCE SHEET","DIOD","CommonStockEquity",1740741000,"USD","2023-12-31 00:00:00","12M",1.0475417619734506,"2023-12-31_2022-12-31",0.15003253735188898
"MO","BALANCE SHEET","MSFT","CommonStockEquity",141988000000,"USD","2021-06-30 00:00:00","12M",0.8447241920898577,"",""
"MO","BALANCE SHEET","MSFT","CommonStockEquity",166542000000,"USD","2022-06-30 00:00:00","12M",0.8399757905885913,"2022-06-30_2021-06-30",0.17293010676958617
"MO","BALANCE SHEET","MSFT","CommonStockEquity",206223000000,"USD","2023-06-30 00:00:00","12M",0.9731401741264186,"2023-06-30_2022-06-30",0.23826422163778507
"MO","BALANCE SHEET","MSFT","CommonStockEquity",268477000000,"USD","2024-06-30 00:00:00","12M",1.0952790855166,"2024-06-30_2023-06-30",0.3018770942135455
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",45060000,"USD","2020-12-31 00:00:00","12M",0.03665754160175397,"",""
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",111987000,"USD","2021-12-31 00:00:00","12M",0.062037091407862566,"2021-12-31_2020-12-31",1.4852862849533954
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",120451000,"USD","2022-12-31 00:00:00","12M",0.06020803966849614,"2022-12-31_2021-12-31",0.07558020127336208
"MO","BALANCE SHEET","DIOD","ConstructionInProgress",134333000,"USD","2023-12-31 00:00:00","12M",0.08083880801979132,"2023-12-31_2022-12-31",0.11525018472241824
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",92169000,"USD","2020-12-31 00:00:00","12M",0.07498200070776878,"",""
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",94327000,"USD","2021-12-31 00:00:00","12M",0.0522540359258615,"2021-12-31_2020-12-31",0.023413512135316648
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",118280000,"USD","2022-12-31 00:00:00","12M",0.05912285437223205,"2022-12-31_2021-12-31",0.25393577660691
"MO","BALANCE SHEET","DIOD","CurrentAccruedExpenses",103427000,"USD","2023-12-31 00:00:00","12M",0.06224021943277494,"2023-12-31_2022-12-31",-0.1255749070003382
"MO","BALANCE SHEET","DIOD","CurrentAssets",1023987000,"USD","2020-12-31 00:00:00","12M",0.8330414126088601,"",""
"MO","BALANCE SHEET","DIOD","CurrentAssets",1187672000,"USD","2021-12-31 00:00:00","12M",0.65793097793993,"2021-12-31_2020-12-31",0.15985066216660954
"MO","BALANCE SHEET","DIOD","CurrentAssets",1161671000,"USD","2022-12-31 00:00:00","12M",0.5806671065391037,"2022-12-31_2021-12-31",-0.02189240800490371
"MO","BALANCE SHEET","DIOD","CurrentAssets",1187385000,"USD","2023-12-31 00:00:00","12M",0.7145436196659042,"2023-12-31_2022-12-31",0.022135355018761765
"MO","BALANCE SHEET","MSFT","CurrentAssets",184406000000,"USD","2021-06-30 00:00:00","12M",1.0970801008995288,"",""
"MO","BALANCE SHEET","MSFT","CurrentAssets",169684000000,"USD","2022-06-30 00:00:00","12M",0.8558228678065265,"2022-06-30_2021-06-30",-0.07983471253646844
"MO","BALANCE SHEET","MSFT","CurrentAssets",184257000000,"USD","2023-06-30 00:00:00","12M",0.8694854068848359,"2023-06-30_2022-06-30",0.08588317107093185
"MO","BALANCE SHEET","MSFT","CurrentAssets",159734000000,"USD","2024-06-30 00:00:00","12M",0.651651014596813,"2024-06-30_2023-06-30",-0.13309128011418833
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",10812000,"USD","2020-12-31 00:00:00","12M",0.008795857518822989,"",""
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",11214000,"USD","2021-12-31 00:00:00","12M",0.006212184834380515,"2021-12-31_2020-12-31",0.03718091009988901
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",7420000,"USD","2022-12-31 00:00:00","12M",0.003708924411920543,"2022-12-31_2021-12-31",-0.3383270911360799
"MO","BALANCE SHEET","DIOD","CurrentCapitalLeaseObligation",8892000,"USD","2023-12-31 00:00:00","12M",0.0053510208281805985,"2023-12-31_2022-12-31",0.19838274932614555
"MO","BALANCE SHEET","DIOD","CurrentDebt",162423000,"USD","2020-12-31 00:00:00","12M",0.1321355499241386,"",""
"MO","BALANCE SHEET","DIOD","CurrentDebt",35449000,"USD","2021-12-31 00:00:00","12M",0.01963757269430666,"2021-12-31_2020-12-31",-0.7817488902433769
"MO","BALANCE SHEET","DIOD","CurrentDebt",37973000,"USD","2022-12-31 00:00:00","12M",0.018980995511301724,"2022-12-31_2021-12-31",0.07120088013766256
"MO","BALANCE SHEET","DIOD","CurrentDebt",45104000,"USD","2023-12-31 00:00:00","12M",0.02714264995886839,"2023-12-31_2022-12-31",0.18779132541542676
"MO","BALANCE SHEET","MSFT","CurrentDebt",8072000000,"USD","2021-06-30 00:00:00","12M",0.04802246442339727,"",""
"MO","BALANCE SHEET","MSFT","CurrentDebt",2749000000,"USD","2022-06-30 00:00:00","12M",0.013864931658849044,"2022-06-30_2021-06-30",-0.6594400396432111
"MO","BALANCE SHEET","MSFT","CurrentDebt",5247000000,"USD","2023-06-30 00:00:00","12M",0.02475992732935375,"2023-06-30_2022-06-30",0.9086940705711167
"MO","BALANCE SHEET","MSFT","CurrentDebt",8942000000,"USD","2024-06-30 00:00:00","12M",0.03647979373536443,"2024-06-30_2023-06-30",0.7042119306270249
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",173235000,"USD","2020-12-31 00:00:00","12M",0.14093140744296156,"",""
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",46663000,"USD","2021-12-31 00:00:00","12M",0.025849757528687175,"2021-12-31_2020-12-31",-0.7306375732386643
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",45393000,"USD","2022-12-31 00:00:00","12M",0.022689919923222265,"2022-12-31_2021-12-31",-0.0272164241476116
"MO","BALANCE SHEET","DIOD","CurrentDebtAndCapitalLeaseObligation",53996000,"USD","2023-12-31 00:00:00","12M",0.03249367078704899,"2023-12-31_2022-12-31",0.1895226136188399
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",8072000000,"USD","2021-06-30 00:00:00","12M",0.04802246442339727,"",""
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",2749000000,"USD","2022-06-30 00:00:00","12M",0.013864931658849044,"2022-06-30_2021-06-30",-0.6594400396432111
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",5247000000,"USD","2023-06-30 00:00:00","12M",0.02475992732935375,"2023-06-30_2022-06-30",0.9086940705711167
"MO","BALANCE SHEET","MSFT","CurrentDebtAndCapitalLeaseObligation",8942000000,"USD","2024-06-30 00:00:00","12M",0.03647979373536443,"2024-06-30_2023-06-30",0.7042119306270249
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",41525000000,"USD","2021-06-30 00:00:00","12M",0.24704321545856933,"",""
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",45538000000,"USD","2022-06-30 00:00:00","12M",0.22967670348514652,"2022-06-30_2021-06-30",0.09664057796508127
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",50901000000,"USD","2023-06-30 00:00:00","12M",0.24019536134771016,"2023-06-30_2022-06-30",0.11776977469366244
"MO","BALANCE SHEET","MSFT","CurrentDeferredLiabilities",57582000000,"USD","2024-06-30 00:00:00","12M",0.23491159504246864,"2024-06-30_2023-06-30",0.13125478870749102
"MO","BALANCE SHEET","MSFT","CurrentDeferredRevenue",41525000000,"USD","2021-06-30 00:00:00","12M",0.24704321545856933,"",""
"MO","BALANCE SHEET","MSFT","CurrentDeferredRevenue",45538000000,"USD","2022-06-30 00:00:00","12M",0.22967670348514652,"2022-06-30_2021-06-30",0.09664057796508127
"MO","BALANCE SHEET","MSFT","CurrentDeferredRevenue",50901000000,"USD","2023-06-30 00:00:00","12M",0.24019536134771016,"2023-06-30_2022-06-30",0.11776977469366244
