"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod"
"MO","CASH FLOWS","MSFT","ChangeInInventory",1416000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",-25445000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",1847000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",-17971000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentAssets",27842000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentAssets",-4391000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentAssets",-3514000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentAssets",-4824000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentAssets",-8465000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentAssets",-7499000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentLiabilities",-2182000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentLiabilities",-1505000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentLiabilities",-6468000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentLiabilities",1163000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInOtherCurrentLiabilities",-1147000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentLiabilities",5551000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentLiabilities",3169000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentLiabilities",2825000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentLiabilities",5616000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherCurrentLiabilities",3919000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInOtherWorkingCapital",-2182000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherWorkingCapital",2324000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherWorkingCapital",5805000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherWorkingCapital",5535000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherWorkingCapital",5348000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInOtherWorkingCapital",3512000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInPayable",4063000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayable",54173000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayable",-58409000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayable",-11472000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayable",-41899000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInPayable",2798000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayable",2943000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayable",-3079000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayable",5232000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayable",3102000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInPayablesAndAccruedExpense",-5135000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayablesAndAccruedExpense",83525000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayablesAndAccruedExpense",-26649000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayablesAndAccruedExpense",-29221000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPayablesAndAccruedExpense",-77172000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInPayablesAndAccruedExpense",2798000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayablesAndAccruedExpense",2943000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayablesAndAccruedExpense",-3079000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayablesAndAccruedExpense",5232000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInPayablesAndAccruedExpense",3102000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInPrepaidAssets",-9067000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInPrepaidAssets",-25445000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInReceivables",-10501000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInReceivables",-52721000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInReceivables",-20163000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInReceivables",-2611000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInReceivables",63323000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInReceivables",-6481000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInReceivables",-6834000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInReceivables",-4087000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInReceivables",-7191000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInReceivables",-4188000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInTaxPayable",-3359000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInTaxPayable",-1455000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInTaxPayable",-8333000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInTaxPayable",-9307000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInTaxPayable",-27222000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInTaxPayable",-358000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInTaxPayable",1687000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInWorkingCapital",-31445000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInWorkingCapital",-39184000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInWorkingCapital",-81108000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInWorkingCapital",-77587000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInWorkingCapital",-117161000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInWorkingCapital",-936000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInWorkingCapital",446000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInWorkingCapital",-2388000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInWorkingCapital",1824000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInWorkingCapital",262000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangesInAccountReceivables",-10501000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInAccountReceivables",-52721000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInAccountReceivables",-20163000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInAccountReceivables",-2611000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInAccountReceivables",63323000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangesInAccountReceivables",-6481000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInAccountReceivables",-6834000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInAccountReceivables",-4087000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInAccountReceivables",-7191000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInAccountReceivables",-4188000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangesInCash",26146000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInCash",35873000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInCash",1525000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInCash",-22131000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangesInCash",-11402000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangesInCash",677000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInCash",-152000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInCash",20967000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInCash",-16179000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangesInCash",-59623000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-16521000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-18135000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-19800000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-21771000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-22294000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","CommonStockIssuance",6830000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CommonStockIssuance",4337000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CommonStockIssuance",140000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CommonStockIssuance",0,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockIssuance",1693000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockIssuance",1841000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockIssuance",1866000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockIssuance",2002000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockIssuance",2023000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","CommonStockPayments",-296705000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CommonStockPayments",0,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CommonStockPayments",0,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockPayments",-27385000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockPayments",-32696000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockPayments",-22245000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockPayments",-17254000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CommonStockPayments",-16530000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-14456000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",21459000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-39225000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-13349000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-11177000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-150000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-5702000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-6059000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-4738000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-5603000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","DeferredTax",-14456000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredTax",21459000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredTax",-39225000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredTax",-13349000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DeferredTax",-11177000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","DeferredTax",-150000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredTax",-5702000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredTax",-6059000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredTax",-4738000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DeferredTax",-5603000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","Depreciation",91747000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","Depreciation",106219000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","Depreciation",112149000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","Depreciation",122048000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","Depreciation",121590000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","Depreciation",11686000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","Depreciation",14460000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","Depreciation",13861000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","Depreciation",22287000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","Depreciation",25749000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",108007000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",122435000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",127759000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",137330000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",136893000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",11686000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",14460000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",13861000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",22287000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",25749000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",108007000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",122435000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",127759000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",137330000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",136893000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",11686000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",14460000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",13861000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",22287000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",25749000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",34876000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",10416000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",-27244000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",-485000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",30849000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-29000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-141000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-194000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-210000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",11000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","EndCashPosition",320529000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EndCashPosition",366818000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EndCashPosition",341099000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EndCashPosition",318483000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","EndCashPosition",286235000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","EndCashPosition",14224000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EndCashPosition",13931000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EndCashPosition",34704000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EndCashPosition",18315000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","EndCashPosition",20829000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-54302000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-158441000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-125713000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-144723000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-9581000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-48486000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-58876000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-43935000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-37757000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-69094000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","FreeCashFlow",111407000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FreeCashFlow",197348000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FreeCashFlow",180773000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FreeCashFlow",130145000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","FreeCashFlow",-4620000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","FreeCashFlow",56118000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FreeCashFlow",65149000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FreeCashFlow",59475000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FreeCashFlow",74071000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","FreeCashFlow",72662000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","GainLossOnInvestmentSecurities",-1766000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","GainLossOnInvestmentSecurities",-37896000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","MSFT","GainLossOnInvestmentSecurities",-219000000,"USD","2020-06-30 00:00:00","12M"
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",119000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",243000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-3626000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-2045000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-6016000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",47891000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",56077000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",88687000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",97668000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",28245000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",10219000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",6944000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",7355000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",4607000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",1999000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-106772000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-144229000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-265263000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-158322000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-77826000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-27577000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-30311000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-22680000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-96970000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-112674000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",6830000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",4337000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",140000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",0,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",1693000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",1841000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",1866000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",2002000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",2023000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",1033846000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",579744000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",487042000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",54240000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",87030000,"USD","2024-09-30 00:00:00","TTM"
